"","species","long_degrees","lat_degrees","presence"
"4454","mat",163.155880161362,-77.599440151597,0
"4455","mat",163.092918034283,-77.6254131618647,0
"4456","mat",163.200518641772,-77.6377138249621,0
"4457","mat",163.044796381615,-77.6503362043546,0
"4458","mat",163.237807052358,-77.6254239690835,0
"4459","mat",163.324092510973,-77.5951461461234,0
"4460","mat",163.07709693985,-77.6252663779339,0
"4461","mat",163.213567340249,-77.5989099565803,0
"4462","mat",163.209083112437,-77.6300945458127,0
"4463","mat",163.296294298429,-77.6157191409014,0
"4464","mat",163.126457172818,-77.643199614523,0
"4465","mat",163.280769292812,-77.6263789074555,0
"4466","mat",163.228988374093,-77.5952771763256,0
"4467","mat",163.330087423769,-77.5887929053537,0
"4468","mat",163.269864466072,-77.6394270308559,0
"4469","mat",163.335289960689,-77.5918770712563,0
"4470","mat",163.346151047271,-77.6083151726237,0
"4471","mat",163.062741076741,-77.6154705697641,0
"4472","mat",163.156811924889,-77.6431777555274,0
"4473","mat",163.342639164554,-77.6287722078123,0
"4474","mat",163.271149914509,-77.6263539561998,0
"4475","mat",163.198175612087,-77.6234345179535,0
"4476","mat",163.29354238365,-77.6142996948297,0
"4477","mat",163.046792564777,-77.6058199596031,0
"4478","mat",163.077799463042,-77.6486361062346,0
"4479","mat",163.24633386601,-77.6275863228031,0
"4480","mat",163.324874866095,-77.6272866401744,0
"4481","mat",163.201028329306,-77.6174825503963,0
"4482","mat",163.340827238156,-77.6087606669314,0
"4483","mat",163.149106206421,-77.601844518697,0
"4484","mat",163.230264547481,-77.6366033434945,0
"4485","mat",163.289640970884,-77.6207119930329,0
"4486","mat",163.336307601934,-77.622898447386,0
"4487","mat",163.056130952765,-77.6123869021664,0
"4488","mat",163.155235440239,-77.6384678739041,0
"4489","mat",163.124855086147,-77.6326202953389,0
"4490","mat",163.338662123057,-77.6113568326599,0
"4491","mat",163.202246801585,-77.6217046719753,0
"4492","mat",163.317511314063,-77.6223608563792,0
"4493","mat",163.058722576651,-77.6257574387403,0
"4494","mat",163.091350738287,-77.6448791236263,0
"4495","mat",163.2051047793,-77.6379032800403,0
"4496","mat",163.22194970462,-77.6433487564814,0
"4497","mat",163.206026205035,-77.6220373876968,0
"4498","mat",163.252692819691,-77.6423013079246,0
"4499","mat",163.201624598359,-77.652662397229,0
"4500","mat",163.145344752985,-77.5980521921542,0
"4501","mat",163.310300930598,-77.61104028292,0
"4502","mat",163.326925679934,-77.5942588796256,0
"4503","mat",163.217041900546,-77.5860722125507,0
"4504","mat",163.192929170772,-77.590511180562,0
"4505","mat",163.050716332059,-77.6488811611384,0
"4506","mat",163.304975150115,-77.62560051189,0
"4507","mat",163.131811744941,-77.6338143768248,0
"4508","mat",163.286641448395,-77.6296006399807,0
"4509","mat",163.256261467934,-77.6176532422901,0
"4510","mat",163.197346959568,-77.6181625392051,0
"4511","mat",163.301108627669,-77.6338995369156,0
"4512","mat",163.158030892246,-77.6228041067102,0
"4513","mat",163.306998321924,-77.6325088099089,0
"4514","mat",163.018102163729,-77.6071862419835,0
"4515","mat",163.308246885382,-77.597563600678,0
"4516","mat",163.339747378405,-77.6032105684326,0
"4517","mat",163.168161467313,-77.5985842430354,0
"4518","mat",163.182759722913,-77.5912542732694,0
"4519","mat",163.339592164705,-77.6246642805261,0
"4520","mat",163.094823898232,-77.5949408017305,0
"4521","mat",163.199285889954,-77.6435887989741,0
"4522","mat",163.329587443514,-77.6040639034198,0
"4523","mat",163.255707032089,-77.6218833585212,0
"4524","mat",163.279464829363,-77.6311716462011,0
"4525","mat",163.181823288682,-77.6176362358468,0
"4526","mat",163.138925406853,-77.6277407050762,0
"4527","mat",163.064679505171,-77.6421892974967,0
"4528","mat",163.200753919884,-77.5907563071436,0
"4529","mat",163.09669625851,-77.64814179935,0
"4530","mat",163.067811114983,-77.6272243300127,0
"4531","mat",163.227464375528,-77.6463287575897,0
"4532","mat",163.17516103927,-77.6178047439304,0
"4533","mat",163.321716402054,-77.6220610228382,0
"4534","mat",163.169002494489,-77.6408899344691,0
"4535","mat",163.194477747305,-77.586276928917,0
"4536","mat",163.168321170046,-77.6248215953499,0
"4537","mat",163.070998997178,-77.6454835878839,0
"4538","mat",163.306196048806,-77.6185369543571,0
"4539","mat",163.198518868994,-77.5894734507411,0
"4540","mat",163.214096080739,-77.5909068024077,0
"4541","mat",163.0980906215,-77.5988405612848,0
"4542","mat",163.324954332004,-77.5925215007643,0
"4543","mat",163.3442379192,-77.5858583852712,0
"4544","mat",163.281887565665,-77.6149835818494,0
"4545","mat",163.160577711611,-77.6503589162783,0
"4546","mat",163.142708936715,-77.6406516725941,0
"4547","mat",163.005438569135,-77.6380814151777,0
"4548","mat",163.142830202656,-77.5972242544006,0
"4549","mat",163.239601464271,-77.6138861759438,0
"4550","mat",163.25207569844,-77.5936347915024,0
"4551","mat",163.06834504977,-77.6086011748966,0
"4552","mat",163.231162062206,-77.5875809620305,0
"4553","mat",163.09427470525,-77.6241500122158,0
"4554","mat",163.311223707573,-77.6027203058103,0
"4555","mat",163.218706835363,-77.6150284171019,0
"4556","mat",163.19833228801,-77.5858058043758,0
"4557","mat",163.283758830096,-77.5934524285175,0
"4558","mat",163.26917921005,-77.6197596970714,0
"4559","mat",163.284051169705,-77.6329669620933,0
"4560","mat",163.247140262746,-77.6127338020707,0
"4561","mat",163.042439884422,-77.6436025204356,0
"4562","mat",163.323074807253,-77.6102099761201,0
"4563","mat",163.079630193097,-77.6433534787303,0
"4564","mat",163.155423073031,-77.6422752533432,0
"4565","mat",163.285792169782,-77.6340418861454,0
"4566","mat",163.00838189722,-77.6442542039381,0
"4567","mat",163.082370489482,-77.6259442652001,0
"4568","mat",163.311995012267,-77.5960781366906,0
"4569","mat",163.047466725616,-77.6295389917298,0
"4570","mat",163.164878885556,-77.6474408351009,0
"4571","mat",163.049386806096,-77.6271559673183,0
"4572","mat",163.216630800571,-77.6423592572408,0
"4573","mat",163.348177864265,-77.5953425152412,0
"4574","mat",163.248258154472,-77.6289052005287,0
"4575","mat",163.121643327191,-77.6459444771244,0
"4576","mat",163.193009765056,-77.5845015401658,0
"4577","mat",163.320198200378,-77.6184696073552,0
"4578","mat",163.151847854712,-77.5891507323819,0
"4579","mat",163.162053336603,-77.6504225307822,0
"4580","mat",163.333236730661,-77.6108593013453,0
"4581","mat",163.079762377793,-77.5975163137327,0
"4582","mat",163.112575894999,-77.5952881504654,0
"4583","mat",163.295865301414,-77.6289281517506,0
"4584","mat",163.241685799894,-77.6250919212116,0
"4585","mat",163.301199430591,-77.6143331763196,0
"4586","mat",163.009870007872,-77.6363881708238,0
"4587","mat",163.207285892165,-77.5944657946074,0
"4588","mat",163.221522750546,-77.6255671446994,0
"4589","mat",163.300459136592,-77.5977406238653,0
"4590","mat",163.188294320246,-77.6326663084148,0
"4591","mat",163.254152713022,-77.6242663216807,0
"4592","mat",163.340945175075,-77.6129179080685,0
"4593","mat",163.26110432293,-77.6350652955006,0
"4594","mat",163.191212567605,-77.5878284890731,0
"4595","mat",163.16069394186,-77.5899167417997,0
"4596","mat",163.32388772474,-77.6179276502125,0
"4597","mat",163.104636333,-77.6048581676021,0
"4598","mat",163.226599552757,-77.6308200660092,0
"4599","mat",163.247567294956,-77.5940747307321,0
"4600","mat",163.027077318611,-77.6433462001553,0
"4601","mat",163.080601639172,-77.6091817610767,0
"4602","mat",163.121763257867,-77.5998621604784,0
"4603","mat",163.057193760696,-77.6017971190817,0
"4604","mat",163.056524390495,-77.6170668307232,0
"4605","mat",163.178278997631,-77.6440993305615,0
"4606","mat",163.17586939772,-77.5870915971097,0
"4607","mat",163.184077145793,-77.6277234576933,0
"4608","mat",163.266691156467,-77.6257807074314,0
"4609","mat",163.282443513912,-77.6012849277938,0
"4610","mat",163.318063783444,-77.6322809768675,0
"4611","mat",163.089846389852,-77.6388410860234,0
"4612","mat",163.113640579282,-77.6495756627274,0
"4613","mat",163.240805071976,-77.6343196566456,0
"4614","mat",163.031257328873,-77.6465445863192,0
"4615","mat",163.054374822384,-77.6283245954714,0
"4616","mat",163.092669910126,-77.6057099112397,0
"4617","mat",163.155973601898,-77.6376262579838,0
"4618","mat",163.116393408286,-77.6016659808409,0
"4619","mat",163.283363979079,-77.624654723856,0
"4620","mat",163.342583783453,-77.6130146707533,0
"4621","mat",163.324133760736,-77.5939929450831,0
"4622","mat",163.055864587862,-77.6499094367868,0
"4623","mat",163.03876869698,-77.6386904998358,0
"4624","mat",163.145933903084,-77.6348735351248,0
"4625","mat",163.252355884524,-77.6144219043903,0
"4626","mat",163.185183209604,-77.6377108451531,0
"4627","mat",163.292341773744,-77.6089597122052,0
"4628","mat",163.145213485639,-77.6394882687818,0
"4629","mat",163.078631482368,-77.6469209402657,0
"4630","mat",163.325854982516,-77.6026146181277,0
"4631","mat",163.047270856183,-77.646728324445,0
"4632","mat",163.145577863194,-77.6256166617153,0
"4633","mat",163.08871206857,-77.6426886296685,0
"4634","mat",163.232736371133,-77.6152798614503,0
"4635","mat",163.345900687822,-77.5998959338461,0
"4636","mat",163.174354357091,-77.6213718451589,0
"4637","mat",163.004926611739,-77.6459438306912,0
"4638","mat",163.233188675163,-77.6132513991136,0
"4639","mat",163.08924562408,-77.607505371078,0
"4640","mat",163.228038612876,-77.6405264324935,0
"4641","mat",163.203827787019,-77.6296984909314,0
"4642","mat",163.112392849758,-77.5968959898957,0
"4643","mat",163.213974976979,-77.6385278689261,0
"4644","mat",163.237761213349,-77.6266120803628,0
"4645","mat",163.225466744185,-77.6258988629905,0
"4646","mat",163.207481914858,-77.5982032826929,0
"4647","mat",163.22194223387,-77.6164813537587,0
"4648","mat",163.161192795676,-77.5918012323932,0
"4649","mat",163.19921078396,-77.5967374689111,0
"4650","mat",163.009519071519,-77.6077072391271,0
"4651","mat",163.168736712653,-77.6485423877263,0
"4652","mat",163.151125032306,-77.5901320300834,0
"4653","mat",163.279804628693,-77.604127373096,0
"4654","mat",163.015195479554,-77.6376960110902,0
"4655","mat",163.075478958299,-77.6558421465502,0
"4656","mat",163.247602653726,-77.6272311476166,0
"4657","mat",163.271618378349,-77.6181062270489,0
"4658","mat",163.332571866877,-77.6168721537891,0
"4659","mat",163.223642539461,-77.6322657864025,0
"4660","mat",163.272846136628,-77.641474559792,0
"4661","mat",163.32264777536,-77.618527630492,0
"4662","mat",163.108675112447,-77.6469755577487,0
"4663","mat",163.055460767376,-77.606345535095,0
"4664","mat",163.318393173834,-77.621448176807,0
"4665","mat",163.306540494146,-77.6202822673419,0
"4666","mat",163.239902862558,-77.6136402384568,0
"4667","mat",163.068142114746,-77.6464380371285,0
"4668","mat",163.031066549582,-77.640256829054,0
"4669","mat",163.205113486845,-77.6362960958957,0
"4670","mat",163.151065372751,-77.6374722759838,0
"4671","mat",163.277431088812,-77.5903726145142,0
"4672","mat",163.29215063679,-77.6181845190593,0
"4673","mat",163.122227477244,-77.6050658498992,0
"4674","mat",163.130807046311,-77.5955275484188,0
"4675","mat",163.32711109451,-77.6283938515402,0
"4676","mat",163.205917628786,-77.6310867949476,0
"4677","mat",163.292015305641,-77.6152852204811,0
"4678","mat",163.120143783328,-77.6255125079485,0
"4679","mat",163.200972990947,-77.6271256480948,0
"4680","mat",163.276751274779,-77.5964900884297,0
"4681","mat",163.097846120305,-77.6351756735881,0
"4682","mat",163.274020638506,-77.6048532300513,0
"4683","mat",163.28324579867,-77.6011763364044,0
"4684","mat",163.117926287086,-77.6481956518611,0
"4685","mat",163.215730124432,-77.6128755324813,0
"4686","mat",163.09384870693,-77.6435764923716,0
"4687","mat",163.312112938071,-77.6283964057266,0
"4688","mat",163.097203097062,-77.6502010334162,0
"4689","mat",163.092018133696,-77.6038259463554,0
"4690","mat",163.119624642499,-77.6416205626089,0
"4691","mat",163.307008997698,-77.5919093915159,0
"4692","mat",163.162469621586,-77.5968267682158,0
"4693","mat",163.314323865262,-77.6059197963797,0
"4694","mat",163.138305477641,-77.5957408928771,0
"4695","mat",163.277005931969,-77.6086126600815,0
"4696","mat",163.106396303882,-77.6452030034238,0
"4697","mat",163.051773866857,-77.6050671387084,0
"4698","mat",163.084292042634,-77.6463046492106,0
"4699","mat",163.321915647689,-77.6022843498057,0
"4700","mat",163.241385851719,-77.5923909822625,0
"4701","mat",163.249696925604,-77.628619116381,0
"4702","mat",163.334477594597,-77.6179459719527,0
"4703","mat",163.057044990006,-77.6464811273845,0
"4704","mat",163.009701303738,-77.6423977429731,0
"4705","mat",163.097112441818,-77.6081376431458,0
"4706","mat",163.277957416111,-77.61797181235,0
"4707","mat",163.286333738712,-77.5931957128874,0
"4708","mat",163.06290740087,-77.6116618686118,0
"4709","mat",163.138713155495,-77.6002460749136,0
"4710","mat",163.174231191271,-77.6514186900239,0
"4711","mat",163.154616818805,-77.6228884351105,0
"4712","mat",163.154792102162,-77.6283379174119,0
"4713","mat",163.127228274725,-77.5955074367149,0
"4714","mat",163.163198257637,-77.6469239217094,0
"4715","mat",163.34532311843,-77.6020999865326,0
"4716","mat",163.085140405914,-77.6297064234917,0
"4717","mat",163.248397749055,-77.6155580675771,0
"4718","mat",163.211230861717,-77.5982914644754,0
"4719","mat",163.342260981583,-77.6282849097462,0
"4720","mat",163.060102428654,-77.6034977014239,0
"4721","mat",163.093930512023,-77.5996258913164,0
"4722","mat",163.067232461506,-77.62233550365,0
"4723","mat",163.097649460779,-77.6347921596292,0
"4724","mat",163.256162041396,-77.5889691622769,0
"4725","mat",163.182753070072,-77.5946432497786,0
"4726","mat",163.201783332744,-77.6441019084403,0
"4727","mat",163.170959789908,-77.6443753168925,0
"4728","mat",163.231653893099,-77.6108825293656,0
"4729","mat",163.043108715726,-77.6359489652059,0
"4730","mat",163.176678721741,-77.5957526087841,0
"4731","mat",163.08461521861,-77.6236295520695,0
"4732","mat",163.168945175208,-77.6332738013448,0
"4733","mat",163.168026502168,-77.6304128536442,0
"4734","mat",163.204834140684,-77.5977258680294,0
"4735","mat",163.233099342957,-77.5990668739195,0
"4736","mat",163.329176863481,-77.60633697239,0
"4737","mat",163.241070866592,-77.6287632459355,0
"4738","mat",163.050425047213,-77.6415107438789,0
"4739","mat",163.153852750776,-77.6500379728528,0
"4740","mat",163.089810805825,-77.604638316483,0
"4741","mat",163.143687048528,-77.6334854550886,0
"4742","mat",163.263305596156,-77.616432823839,0
"4743","mat",163.236998734193,-77.5973721703706,0
"4744","mat",163.223095398642,-77.6166159421519,0
"4745","mat",163.045889484577,-77.6438688440419,0
"4746","mat",163.074270570454,-77.6246137148921,0
"4747","mat",163.111317923788,-77.5939307488179,0
"4748","mat",163.038689489196,-77.6397039462113,0
"4749","mat",163.159341415365,-77.6458222911056,0
"4750","mat",163.22246735403,-77.6486570470415,0
"4751","mat",163.066781723687,-77.5997684090273,0
"4752","mat",163.293342084112,-77.6107718015248,0
"4753","mat",163.096798979045,-77.6511808805768,0
"4754","mat",163.070014753959,-77.6473390676536,0
"4755","mat",163.05785694541,-77.6483645483556,0
"4756","mat",163.025271357696,-77.6092904795586,0
"4757","mat",163.199636418463,-77.618257302881,0
"4758","mat",163.144569019043,-77.6020382872383,0
"4759","mat",163.089920863158,-77.6434524218927,0
"4760","mat",163.040726074804,-77.6308224428922,0
"4761","mat",163.093392488423,-77.6009207031419,0
"4762","mat",163.265748434196,-77.6390617857544,0
"4763","mat",163.180765079347,-77.6306376149508,0
"4764","mat",163.328711035562,-77.6065488789598,0
"4765","mat",163.19178574738,-77.6385206561345,0
"4766","mat",163.185123002553,-77.6422530087043,0
"4767","mat",163.18382918068,-77.6371926449322,0
"4768","mat",163.206433588664,-77.650020899071,0
"4769","mat",163.178732026527,-77.6541244841872,0
"4770","mat",163.007130716445,-77.640870046613,0
"4771","mat",163.220599527867,-77.6244532512386,0
"4772","mat",163.330171827252,-77.5972827895735,0
"4773","mat",163.143238545634,-77.6518293713566,0
"4774","mat",163.207014827696,-77.5848590746875,0
"4775","mat",163.205876322306,-77.6255667814923,0
"4776","mat",163.345102760225,-77.6000396307823,0
"4777","mat",163.092865288732,-77.6322958880584,0
"4778","mat",163.273419630437,-77.6069523626352,0
"4779","mat",163.216475827673,-77.6256246028106,0
"4780","mat",163.197998783221,-77.6352442877646,0
"4781","mat",163.327184425529,-77.6059623400698,0
"4782","mat",163.219521619916,-77.5932234192546,0
"4783","mat",163.184664786932,-77.589044926021,0
"4784","mat",163.086482254188,-77.6414397778346,0
"4785","mat",163.304422982133,-77.6030324359493,0
"4786","mat",163.175835097753,-77.6267458605575,0
"4787","mat",163.260433828434,-77.6251458150447,0
"4788","mat",163.047815609586,-77.6454336012659,0
"4789","mat",163.325267795432,-77.6016741076229,0
"4790","mat",163.319618880901,-77.6331120193089,0
"4791","mat",163.051265458991,-77.604824545815,0
"4792","mat",163.310475497037,-77.617398390814,0
"4793","mat",163.289964407282,-77.6032409707256,0
"4794","mat",163.05090247118,-77.6121625326441,0
"4795","mat",163.212587287416,-77.6410495649928,0
"4796","mat",163.187632604153,-77.6377351559335,0
"4797","mat",163.310628850469,-77.6095013806049,0
"4798","mat",163.03345384836,-77.611809933924,0
"4799","mat",163.146757738984,-77.5903600720922,0
"4800","mat",163.1644188456,-77.6231612599195,0
"4801","mat",163.319266742038,-77.58943949807,0
"4802","mat",163.296467215406,-77.626863889633,0
"4803","mat",163.272881615725,-77.6402165974487,0
"4804","mat",163.277698694629,-77.6170296746251,0
"4805","mat",163.184490173557,-77.6269181007462,0
"4806","mat",163.249308884959,-77.6296341070455,0
"4807","mat",163.196117838384,-77.6223604644933,0
"4808","mat",163.191584305282,-77.6329664262286,0
"4809","mat",163.168247680187,-77.6187777252424,0
"4810","mat",163.136461065432,-77.6491324922851,0
"4811","mat",163.328628115169,-77.5949843133498,0
"4812","mat",163.034414817052,-77.6353531459835,0
"4813","mat",163.153433920319,-77.6277497194738,0
"4814","mat",163.304295906565,-77.6159255991224,0
"4815","mat",163.261098391509,-77.6301389734967,0
"4816","mat",163.318127720015,-77.6313373048482,0
"4817","mat",163.11975316503,-77.5992066229365,0
"4818","mat",163.061645269944,-77.6063564716454,0
"4819","mat",163.301333284028,-77.5967581567824,0
"4820","mat",163.1970348922,-77.6200156122729,0
"4821","mat",163.084705445369,-77.6058115728709,0
"4822","mat",163.146021623439,-77.6447604085911,0
"4823","mat",163.095908525526,-77.5961941600093,0
"4824","mat",163.282477830798,-77.5904537191484,0
"4825","mat",163.336429930096,-77.6148617356203,0
"4826","mat",163.083860250952,-77.6394238601464,0
"4827","mat",163.228844077983,-77.5971295503654,0
"4828","mat",163.061037350316,-77.6512170143999,0
"4829","mat",163.155199029629,-77.5955649999917,0
"4830","mat",163.197934951526,-77.6174961411363,0
"4831","mat",163.066451888801,-77.6093073076334,0
"4832","mat",163.205476513137,-77.6366788131129,0
"4833","mat",163.205773329124,-77.6295850997782,0
"4834","mat",163.188676146416,-77.6212050710011,0
"4835","mat",163.284690705193,-77.6041742778331,0
"4836","mat",163.338366205387,-77.6299811187006,0
"4837","mat",163.194672049367,-77.6191525150061,0
"4838","mat",163.258649826973,-77.6089774727343,0
"4839","mat",163.173422025192,-77.6358050627385,0
"4840","mat",163.283654928001,-77.6211245253485,0
"4841","mat",163.09955829417,-77.6026078039814,0
"4842","mat",163.301394746557,-77.6146466974049,0
"4843","mat",163.066013735953,-77.6060599444588,0
"4844","mat",163.176487188462,-77.6354425145944,0
"4845","mat",163.133921217882,-77.6228703258826,0
"4846","mat",163.109327790996,-77.5934846798003,0
"4847","mat",163.281537999635,-77.6371015484383,0
"4848","mat",163.29481323834,-77.6187309296128,0
"4849","mat",163.157293074606,-77.6271744036278,0
"4850","mat",163.331462323087,-77.6263811278829,0
"4851","mat",163.206277493064,-77.6280456048497,0
"4852","mat",163.257217345314,-77.6174392107278,0
"4853","mat",163.33393243836,-77.6128125174226,0
"4854","mat",163.068547382817,-77.6224701078591,0
"4855","mat",163.185313832392,-77.5942128721756,0
"4856","mat",163.147644802039,-77.6232671913098,0
"4857","mat",163.286831352231,-77.6250926181749,0
"4858","mat",163.154023668034,-77.5898402684085,0
"4859","mat",163.235975909529,-77.6266900394069,0
"4860","mat",163.021469355561,-77.6446248873167,0
"4861","mat",163.314335228004,-77.6169256248032,0
"4862","mat",163.222343500526,-77.6222792880318,0
"4863","mat",163.308215719051,-77.6066479457209,0
"4864","mat",163.241952350308,-77.6261388612994,0
"4865","mat",163.321085860579,-77.6284579885346,0
"4866","mat",163.049519952888,-77.6345968570473,0
"4867","mat",163.21387117134,-77.6492543169623,0
"4868","mat",163.15862293609,-77.6009657514383,0
"4869","mat",163.169447271862,-77.587922809207,0
"4870","mat",163.310387688069,-77.600942423246,0
"4871","mat",163.253198807237,-77.6228731584039,0
"4872","mat",163.210855035714,-77.5842480807795,0
"4873","mat",163.085241340567,-77.6007087126362,0
"4874","mat",163.286633514905,-77.599308608038,0
"4875","mat",163.307726751376,-77.6332390502227,0
"4876","mat",163.120481479951,-77.6475563373827,0
"4877","mat",163.165886279808,-77.5968471125316,0
"4878","mat",163.266714196285,-77.6292395331277,0
"4879","mat",163.292993916137,-77.6232117490454,0
"4880","mat",163.080686804222,-77.6461442281558,0
"4881","mat",163.340587167025,-77.6187196528712,0
"4882","mat",163.167318188931,-77.6543480690358,0
"4883","mat",163.124841765971,-77.6397474976729,0
"4884","mat",163.096937380517,-77.5986705209945,0
"4885","mat",163.283425075851,-77.6300350318974,0
"4886","mat",163.198974520778,-77.6488657850403,0
"4887","mat",163.171377025273,-77.5981861325576,0
"4888","mat",163.318661375328,-77.6007278360842,0
"4889","mat",163.294709959579,-77.6019257368508,0
"4890","mat",163.028327980851,-77.6406863701085,0
"4891","mat",163.027546458715,-77.6072556395512,0
"4892","mat",163.18976764502,-77.6413244650442,0
"4893","mat",163.109191848387,-77.6269896024179,0
"4894","mat",163.00187424508,-77.6363477130299,0
"4895","mat",163.270445044573,-77.6097263922443,0
"4896","mat",163.04909029035,-77.6060556848136,0
"4897","mat",163.251609454667,-77.6412581107355,0
"4898","mat",163.298173535212,-77.6370580133147,0
"4899","mat",163.187487279642,-77.6413693120472,0
"4900","mat",163.23538956679,-77.6190761406705,0
"4901","mat",163.024244874918,-77.6046828027876,0
"4902","mat",163.110374962273,-77.6329939305057,0
"4903","mat",163.143781905407,-77.6452589017373,0
"4904","mat",163.101081131913,-77.599562169112,0
"4905","mat",163.308489966286,-77.6249198533227,0
"4906","mat",163.056143440439,-77.6028492745351,0
"4907","mat",163.10296597192,-77.6488852128577,0
"4908","mat",163.313066436462,-77.6141365863486,0
"4909","mat",163.040919273301,-77.6429794605813,0
"4910","mat",163.343338589925,-77.6170290230885,0
"4911","mat",163.148404669346,-77.5923794917649,0
"4912","mat",163.287721764677,-77.6385399343072,0
"4913","mat",163.199901557965,-77.5988656359252,0
"4914","mat",163.170427572415,-77.649164037936,0
"4915","mat",163.213354848786,-77.6354910104637,0
"4916","mat",163.025068441086,-77.6407335408245,0
"4917","mat",163.070479617624,-77.5992648061002,0
"4918","mat",163.172573400799,-77.6284718180054,0
"4919","mat",163.177466088371,-77.5972165852677,0
"4920","mat",163.015137653079,-77.6470590231324,0
"4921","mat",163.185882435805,-77.6192257682749,0
"4922","mat",163.198712050195,-77.6512427113345,0
"4923","mat",163.243335953353,-77.6236519409059,0
"4924","mat",163.298221704503,-77.632795210098,0
"4925","mat",163.164739156153,-77.5897247893511,0
"4926","mat",163.310841594452,-77.5943716641793,0
"4927","mat",163.145957102568,-77.6476255338437,0
"4928","mat",163.348806714603,-77.6012092825081,0
"4929","mat",163.275906093306,-77.609002132837,0
"4930","mat",163.341523518688,-77.5969825771266,0
"4931","mat",163.084576000884,-77.6231755329675,0
"4932","mat",163.239376741157,-77.593448277656,0
"4933","mat",163.156840363565,-77.5957327245402,0
"4934","mat",163.349035192341,-77.603339477859,0
"4935","mat",163.32995760719,-77.5967946819766,0
"4936","mat",163.322787743241,-77.5966548765337,0
"4937","mat",163.094506381916,-77.6006367412838,0
"4938","mat",163.240656560058,-77.6328179799468,0
"4939","mat",163.228109390653,-77.607928759005,0
"4940","mat",163.227409876327,-77.5940963927775,0
"4941","mat",163.312702008445,-77.6231177399939,0
"4942","mat",163.130260957814,-77.6274622495991,0
"4943","mat",163.26874044638,-77.6089656725818,0
"4944","mat",163.057055151,-77.6156323915,0
"4945","mat",163.195366965869,-77.6418590580786,0
"4946","mat",163.075202002552,-77.6012375962142,0
"4947","mat",163.046576500804,-77.6345033322867,0
"4948","mat",163.026242501529,-77.6032429233196,0
"4949","mat",163.273391087668,-77.5970298894073,0
"4950","mat",163.311440247502,-77.6203985366743,0
"4951","mat",163.184133683151,-77.6542409282173,0
"4952","mat",163.350025030637,-77.5883104792383,0
"4953","mat",163.117758633196,-77.6408246446477,0
"4954","mat",163.134482639503,-77.6525296013441,0
"4955","mat",163.072156588148,-77.6513833105159,0
"4956","mat",163.230952646199,-77.6153577876275,0
"4957","mat",163.197709922877,-77.6219691711441,0
"4958","mat",163.340630004683,-77.6023327393562,0
"4959","mat",163.312024602534,-77.6181945540908,0
"4960","mat",163.048052245233,-77.6326460633516,0
"4961","mat",163.12809903334,-77.6287987909265,0
"4962","mat",163.089738061529,-77.5962887735844,0
"4963","mat",163.146167402918,-77.5963717498647,0
"4964","mat",163.197398734098,-77.6289581035103,0
"4965","mat",163.284003307078,-77.6309057892383,0
"4966","mat",163.150965640683,-77.6346078371593,0
"4967","mat",163.015835759168,-77.647615405905,0
"4968","mat",163.03470404848,-77.6111763492321,0
"4969","mat",163.247978428797,-77.6359291126725,0
"4970","mat",163.24478934253,-77.6103687236938,0
"4971","mat",163.017191685863,-77.6421953150863,0
"4972","mat",163.01991436801,-77.6455739563892,0
"4973","mat",163.282959090528,-77.6366406781519,0
"4974","mat",163.214400407725,-77.5991158747765,0
"4975","mat",163.016544177376,-77.6100567852909,0
"4976","mat",163.305316456783,-77.5943981859512,0
"4977","mat",163.038216183821,-77.6083681295737,0
"4978","mat",163.31987777482,-77.599918344696,0
"4979","mat",163.278419886422,-77.6401208884566,0
"4980","mat",163.286177172826,-77.6362062915839,0
"4981","mat",163.309409749361,-77.5915484719092,0
"4982","mat",163.316509452517,-77.6019261725726,0
"4983","mat",163.034717306329,-77.6489071752466,0
"4984","mat",163.065635502767,-77.6111970573249,0
"4985","mat",163.315780523129,-77.5996236964636,0
"4986","mat",163.166926297296,-77.6448816747906,0
"4987","mat",163.210038504542,-77.5943487722882,0
"4988","mat",163.101831875866,-77.6397014158407,0
"4989","mat",163.215021137245,-77.6392219843816,0
"4990","mat",163.330189486153,-77.6112934479152,0
"4991","mat",163.229603921508,-77.5899288583437,0
"4992","mat",163.169358913743,-77.5922204934805,0
"4993","mat",163.271267549826,-77.6210776552994,0
"4994","mat",163.156609246997,-77.5932182201373,0
"4995","mat",163.300116981956,-77.6243309274588,0
"4996","mat",163.014031512536,-77.6051401947013,0
"4997","mat",163.255791201429,-77.6276128966003,0
"4998","mat",163.118854771817,-77.6384793884968,0
"4999","mat",163.259885274555,-77.6180558066817,0
"5000","mat",163.212467737144,-77.6364382730808,0
"5001","mat",163.176481729135,-77.6301669608188,0
"5002","mat",163.021753100047,-77.6060546457744,0
"5003","mat",163.33031265688,-77.587848439342,0
"5004","mat",163.163923843701,-77.5949688808335,0
"5005","mat",163.192682220805,-77.6325074466919,0
"5006","mat",163.342469033366,-77.6088923516414,0
"5007","mat",163.241574701111,-77.6256165019919,0
"5008","mat",163.059889582398,-77.6260673401417,0
"5009","mat",163.314204142101,-77.612558841429,0
"5010","mat",163.290388923121,-77.6137206589242,0
"5011","mat",163.175706807703,-77.5957917407179,0
"5012","mat",163.00771298097,-77.6054780331049,0
"5013","mat",163.148171647008,-77.637938626039,0
"5014","mat",163.046101220311,-77.6053335067909,0
