layer,longitude,lattitude
TRUE,163.040902128254,-77.6156323564999
TRUE,163.041880128254,-77.6156323564999
TRUE,163.150764128254,-77.6156323564999
TRUE,163.184994128254,-77.6156323564999
TRUE,163.041228128254,-77.6157021564999
TRUE,163.040250128254,-77.6157370564999
TRUE,163.167716128254,-77.6157370564999
TRUE,163.191025128254,-77.6157370564999
TRUE,163.269102128254,-77.6157370564999
TRUE,163.040902128254,-77.6157719564999
TRUE,163.042043128254,-77.6157719564999
TRUE,163.039435128254,-77.6158068564999
TRUE,163.182060128254,-77.6158068564999
TRUE,163.040250128254,-77.6158417564999
TRUE,163.041554128254,-77.6158417564999
TRUE,163.040739128254,-77.6158766564999
TRUE,163.042043128254,-77.6158766564999
TRUE,163.269265128254,-77.6158766564999
TRUE,163.179941128254,-77.6159115564999
TRUE,163.039924128254,-77.6159464564999
TRUE,163.041065128254,-77.6159464564999
TRUE,163.269754128254,-77.6159464564999
TRUE,163.040576128254,-77.6159813564999
TRUE,163.041554128254,-77.6159813564999
TRUE,163.042206128254,-77.6159813564999
TRUE,163.167390128254,-77.6159813564999
TRUE,163.190699128254,-77.6159813564999
TRUE,163.194122128254,-77.6160162564999
TRUE,163.194937128254,-77.6160162564999
TRUE,163.041228128254,-77.6160511564999
TRUE,163.041880128254,-77.6160511564999
TRUE,163.183201128254,-77.6160511564999
TRUE,163.270243128254,-77.6160860564999
TRUE,163.040739128254,-77.6161209564999
TRUE,163.041554128254,-77.6161209564999
TRUE,163.086053128254,-77.6161209564999
TRUE,163.042043128254,-77.6161558564999
TRUE,163.270080128254,-77.6161907564999
TRUE,163.270732128254,-77.6161907564999
TRUE,163.271384128254,-77.6161907564999
TRUE,163.272036128254,-77.6161907564999
TRUE,163.042858128254,-77.6162256564999
TRUE,163.084912128254,-77.6162256564999
TRUE,163.190862128254,-77.6162256564999
TRUE,163.040902128254,-77.6162605564999
TRUE,163.041717128254,-77.6162605564999
TRUE,163.042206128254,-77.6162605564999
TRUE,163.270406128254,-77.6162605564999
TRUE,163.040576128254,-77.6163303564999
TRUE,163.042695128254,-77.6163303564999
TRUE,163.334139128254,-77.6163652564999
TRUE,163.194285128254,-77.6164350564999
TRUE,163.334465128254,-77.6164350564999
TRUE,163.082956128254,-77.6165048564999
TRUE,163.199175128254,-77.6165048564999
TRUE,163.087683128254,-77.6165397564999
TRUE,163.083771128254,-77.6165746564999
TRUE,163.063559128254,-77.6166444564999
TRUE,163.191351128254,-77.6167142564999
TRUE,163.095833128254,-77.6168887564999
TRUE,163.142451128254,-77.6168887564999
TRUE,163.061929128254,-77.6169236564999
TRUE,163.183038128254,-77.6170283564999
TRUE,163.182060128254,-77.6170632564999
TRUE,163.046118128254,-77.6171330564999
TRUE,163.046770128254,-77.6172028564999
TRUE,163.180267128254,-77.6172028564999
TRUE,163.334139128254,-77.6172028564999
TRUE,163.333487128254,-77.6172377564999
TRUE,163.334791128254,-77.6172726564999
TRUE,163.043021128254,-77.6173075564999
TRUE,163.132345128254,-77.6173075564999
TRUE,163.150601128254,-77.6173075564999
TRUE,163.047911128254,-77.6173424564999
TRUE,163.158262128254,-77.6174122564999
TRUE,163.048400128254,-77.6174471564999
TRUE,163.074480128254,-77.6174471564999
TRUE,163.095181128254,-77.6174471564999
TRUE,163.101701128254,-77.6174471564999
TRUE,163.048726128254,-77.6175169564999
TRUE,163.253291128254,-77.6175169564999
TRUE,163.130878128254,-77.6176565564999
TRUE,163.253780128254,-77.6176565564999
TRUE,163.079533128254,-77.6177263564999
TRUE,163.097626128254,-77.6177263564999
TRUE,163.098930128254,-77.6177263564999
TRUE,163.331694128254,-77.6177961564999
TRUE,163.154187128254,-77.6178310564999
TRUE,163.332020128254,-77.6178659564999
TRUE,163.331042128254,-77.6179008564999
TRUE,163.094040128254,-77.6179357564999
TRUE,163.329738128254,-77.6179706564999
TRUE,163.329901128254,-77.6180753564999
TRUE,163.329249128254,-77.6181102564999
TRUE,163.128270128254,-77.6181451564999
TRUE,163.255736128254,-77.6182498564999
TRUE,163.050356128254,-77.6184941564999
TRUE,163.136583128254,-77.6186686564999
TRUE,163.106428128254,-77.6188431564999
TRUE,163.108221128254,-77.6188780564999
TRUE,163.282142128254,-77.6189129564999
TRUE,163.150438128254,-77.6189827564999
TRUE,163.285239128254,-77.6190874564999
TRUE,163.256714128254,-77.6192619564999
TRUE,163.313438128254,-77.6194015564999
TRUE,163.083445128254,-77.6197505564999
TRUE,163.283935128254,-77.6198901564999
TRUE,163.293715128254,-77.6198901564999
TRUE,163.260300128254,-77.6199250564999
TRUE,163.261441128254,-77.6199599564999
TRUE,163.258996128254,-77.6199948564999
TRUE,163.057528128254,-77.6200297564999
TRUE,163.262256128254,-77.6200297564999
TRUE,163.088824128254,-77.6200646564999
TRUE,163.150112128254,-77.6201693564999
TRUE,163.071220128254,-77.6202042564999
TRUE,163.087194128254,-77.6202391564999
TRUE,163.109362128254,-77.6202391564999
TRUE,163.111318128254,-77.6203089564999
TRUE,163.073339128254,-77.6203438564999
TRUE,163.107732128254,-77.6203438564999
TRUE,163.113437128254,-77.6204485564999
TRUE,163.106917128254,-77.6205183564999
TRUE,163.115230128254,-77.6206230564999
TRUE,163.264049128254,-77.6207277564999
TRUE,163.295671128254,-77.6208673564999
TRUE,163.296160128254,-77.6208673564999
TRUE,163.265190128254,-77.6209022564999
TRUE,163.114415128254,-77.6209720564999
TRUE,163.296160128254,-77.6209720564999
TRUE,163.109199128254,-77.6211116564999
TRUE,163.117186128254,-77.6213908564999
TRUE,163.293878128254,-77.6214606564999
TRUE,163.117023128254,-77.6215304564999
TRUE,163.118164128254,-77.6216002564999
TRUE,163.122891128254,-77.6216700564999
TRUE,163.287521128254,-77.6217398564999
TRUE,163.102027128254,-77.6218445564999
TRUE,163.206999128254,-77.6218794564999
TRUE,163.069753128254,-77.6219841564999
TRUE,163.271547128254,-77.6220190564999
TRUE,163.122891128254,-77.6220888564999
TRUE,163.116045128254,-77.6221237564999
TRUE,163.068938128254,-77.6222633564999
TRUE,163.117023128254,-77.6222633564999
TRUE,163.069264128254,-77.6223331564999
TRUE,163.275785128254,-77.6223331564999
TRUE,163.120935128254,-77.6223680564999
TRUE,163.222158128254,-77.6223680564999
TRUE,163.276437128254,-77.6224378564999
TRUE,163.119468128254,-77.6224727564999
TRUE,163.276926128254,-77.6224727564999
TRUE,163.064700128254,-77.6225774564999
TRUE,163.120283128254,-77.6225774564999
TRUE,163.277089128254,-77.6226123564999
TRUE,163.277415128254,-77.6226821564999
TRUE,163.121261128254,-77.6227519564999
TRUE,163.277904128254,-77.6227519564999
TRUE,163.128107128254,-77.6227868564999
TRUE,163.278556128254,-77.6227868564999
TRUE,163.300398128254,-77.6228217564999
TRUE,163.115719128254,-77.6228566564999
TRUE,163.122239128254,-77.6228566564999
TRUE,163.061766128254,-77.6229264564999
TRUE,163.112622128254,-77.6229264564999
TRUE,163.116371128254,-77.6229264564999
TRUE,163.115882128254,-77.6229613564999
TRUE,163.116860128254,-77.6229613564999
TRUE,163.060625128254,-77.6229962564999
TRUE,163.109851128254,-77.6230660564999
TRUE,163.117675128254,-77.6230660564999
TRUE,163.266331128254,-77.6230660564999
TRUE,163.058017128254,-77.6231009564999
TRUE,163.117186128254,-77.6231009564999
TRUE,163.118816128254,-77.6231009564999
TRUE,163.265190128254,-77.6231358564999
TRUE,163.266005128254,-77.6231358564999
TRUE,163.266494128254,-77.6231707564999
TRUE,163.117675128254,-77.6232056564999
TRUE,163.056713128254,-77.6233103564999
TRUE,163.109688128254,-77.6233103564999
TRUE,163.056387128254,-77.6234150564999
TRUE,163.110014128254,-77.6234150564999
TRUE,163.110503128254,-77.6234150564999
TRUE,163.055898128254,-77.6234499564999
TRUE,163.054757128254,-77.6234848564999
TRUE,163.111155128254,-77.6234848564999
TRUE,163.111970128254,-77.6234848564999
TRUE,163.110666128254,-77.6235197564999
TRUE,163.054431128254,-77.6235546564999
TRUE,163.111644128254,-77.6235546564999
TRUE,163.185646128254,-77.6235546564999
TRUE,163.054920128254,-77.6235895564999
TRUE,163.055572128254,-77.6235895564999
TRUE,163.053942128254,-77.6236593564999
TRUE,163.053942128254,-77.6237640564999
TRUE,163.271873128254,-77.6237989564999
TRUE,163.187276128254,-77.6238338564999
TRUE,163.053616128254,-77.6238687564999
TRUE,163.272525128254,-77.6239036564999
TRUE,163.053453128254,-77.6239734564999
TRUE,163.053942128254,-77.6239734564999
TRUE,163.273340128254,-77.6239734564999
TRUE,163.054268128254,-77.6240432564999
TRUE,163.053127128254,-77.6241130564999
TRUE,163.053616128254,-77.6241130564999
TRUE,163.274644128254,-77.6241130564999
TRUE,163.054268128254,-77.6241479564999
TRUE,163.188254128254,-77.6241479564999
TRUE,163.052638128254,-77.6241828564999
TRUE,163.053290128254,-77.6242177564999
TRUE,163.053942128254,-77.6242177564999
TRUE,163.188417128254,-77.6242526564999
TRUE,163.052964128254,-77.6242875564999
TRUE,163.188743128254,-77.6243224564999
TRUE,163.052638128254,-77.6243573564999
TRUE,163.284098128254,-77.6243573564999
TRUE,163.275296128254,-77.6246365564999
TRUE,163.246608128254,-77.6247412564999
TRUE,163.275296128254,-77.6247412564999
TRUE,163.275622128254,-77.6248110564999
TRUE,163.275948128254,-77.6249157564999
TRUE,163.277415128254,-77.6251949564999
TRUE,163.288825128254,-77.6251949564999
TRUE,163.049215128254,-77.6252996564999
TRUE,163.203739128254,-77.6255788564999
TRUE,163.288662128254,-77.6255788564999
TRUE,163.285728128254,-77.6256137564999
TRUE,163.202761128254,-77.6256486564999
TRUE,163.288336128254,-77.6256486564999
TRUE,163.283772128254,-77.6257184564999
TRUE,163.282794128254,-77.6257533564999
TRUE,163.284750128254,-77.6257533564999
TRUE,163.285239128254,-77.6257533564999
TRUE,163.285728128254,-77.6257533564999
TRUE,163.288173128254,-77.6257533564999
TRUE,163.048889128254,-77.6257882564999
TRUE,163.283283128254,-77.6257882564999
TRUE,163.284261128254,-77.6257882564999
TRUE,163.288662128254,-77.6257882564999
TRUE,163.203413128254,-77.6258580564999
TRUE,163.283609128254,-77.6258580564999
TRUE,163.284587128254,-77.6258580564999
TRUE,163.285239128254,-77.6258580564999
TRUE,163.287195128254,-77.6258580564999
TRUE,163.288173128254,-77.6258580564999
TRUE,163.283283128254,-77.6259278564999
TRUE,163.284261128254,-77.6259278564999
TRUE,163.285891128254,-77.6259278564999
TRUE,163.203739128254,-77.6259627564999
TRUE,163.285076128254,-77.6259627564999
TRUE,163.288010128254,-77.6259976564999
TRUE,163.204065128254,-77.6260325564999
TRUE,163.284750128254,-77.6260325564999
TRUE,163.286054128254,-77.6260674564999
TRUE,163.286543128254,-77.6261721564999
TRUE,163.204228128254,-77.6262419564999
TRUE,163.286869128254,-77.6262419564999
TRUE,163.286380128254,-77.6262768564999
TRUE,163.287521128254,-77.6263117564999
TRUE,163.286706128254,-77.6263466564999
TRUE,163.286217128254,-77.6263815564999
TRUE,163.287032128254,-77.6264164564999
TRUE,163.287684128254,-77.6264164564999
TRUE,163.286543128254,-77.6264862564999
TRUE,163.204554128254,-77.6265211564999
TRUE,163.288010128254,-77.6265211564999
TRUE,163.263723128254,-77.6265560564999
TRUE,163.287032128254,-77.6265560564999
TRUE,163.287521128254,-77.6265909564999
TRUE,163.288336128254,-77.6265909564999
TRUE,163.286543128254,-77.6266258564999
TRUE,163.285402128254,-77.6266607564999
TRUE,163.286054128254,-77.6266607564999
TRUE,163.288010128254,-77.6266607564999
TRUE,163.205043128254,-77.6266956564999
TRUE,163.263397128254,-77.6266956564999
TRUE,163.264538128254,-77.6266956564999
TRUE,163.284913128254,-77.6266956564999
TRUE,163.287032128254,-77.6266956564999
TRUE,163.288499128254,-77.6266956564999
TRUE,163.206347128254,-77.6267305564999
TRUE,163.269917128254,-77.6267305564999
TRUE,163.287521128254,-77.6267305564999
TRUE,163.285728128254,-77.6267654564999
TRUE,163.286380128254,-77.6267654564999
TRUE,163.288010128254,-77.6267654564999
TRUE,163.205532128254,-77.6268003564999
TRUE,163.263397128254,-77.6268003564999
TRUE,163.206184128254,-77.6268352564999
TRUE,163.285076128254,-77.6268352564999
TRUE,163.286706128254,-77.6268352564999
TRUE,163.287195128254,-77.6268352564999
TRUE,163.288336128254,-77.6268352564999
TRUE,163.270243128254,-77.6268701564999
TRUE,163.286054128254,-77.6268701564999
TRUE,163.287847128254,-77.6268701564999
TRUE,163.205695128254,-77.6269050564999
TRUE,163.206673128254,-77.6269050564999
TRUE,163.285565128254,-77.6269399564999
TRUE,163.286380128254,-77.6269399564999
TRUE,163.287032128254,-77.6269399564999
TRUE,163.287521128254,-77.6269399564999
TRUE,163.285076128254,-77.6269748564999
TRUE,163.288010128254,-77.6269748564999
TRUE,163.207325128254,-77.6270097564999
TRUE,163.263234128254,-77.6270097564999
TRUE,163.281816128254,-77.6270097564999
TRUE,163.270569128254,-77.6270446564999
TRUE,163.285402128254,-77.6270446564999
TRUE,163.286217128254,-77.6270446564999
TRUE,163.286706128254,-77.6270446564999
TRUE,163.287358128254,-77.6270446564999
TRUE,163.206347128254,-77.6271144564999
TRUE,163.281979128254,-77.6271144564999
TRUE,163.287847128254,-77.6271144564999
TRUE,163.285891128254,-77.6271493564999
TRUE,163.286380128254,-77.6271493564999
TRUE,163.287195128254,-77.6271493564999
TRUE,163.285402128254,-77.6271842564999
TRUE,163.263560128254,-77.6272191564999
TRUE,163.286706128254,-77.6272191564999
TRUE,163.286217128254,-77.6272540564999
TRUE,163.287195128254,-77.6272540564999
TRUE,163.287684128254,-77.6272540564999
TRUE,163.280512128254,-77.6272889564999
TRUE,163.281327128254,-77.6272889564999
TRUE,163.263560128254,-77.6273238564999
TRUE,163.285728128254,-77.6273238564999
TRUE,163.286706128254,-77.6273238564999
TRUE,163.280838128254,-77.6273936564999
TRUE,163.286380128254,-77.6273936564999
TRUE,163.287032128254,-77.6273936564999
TRUE,163.287684128254,-77.6273936564999
TRUE,163.285891128254,-77.6274285564999
TRUE,163.280349128254,-77.6274634564999
TRUE,163.284261128254,-77.6274634564999
TRUE,163.284913128254,-77.6275332564999
TRUE,163.285891128254,-77.6275332564999
TRUE,163.286380128254,-77.6275332564999
TRUE,163.287032128254,-77.6275332564999
TRUE,163.287521128254,-77.6275332564999
TRUE,163.208792128254,-77.6275681564999
TRUE,163.285402128254,-77.6276030564999
TRUE,163.286217128254,-77.6276379564999
TRUE,163.287032128254,-77.6276379564999
TRUE,163.287684128254,-77.6276379564999
TRUE,163.209118128254,-77.6276728564999
TRUE,163.285728128254,-77.6276728564999
TRUE,163.286706128254,-77.6277077564999
TRUE,163.209444128254,-77.6277426564999
TRUE,163.287358128254,-77.6277426564999
TRUE,163.286054128254,-77.6277775564999
TRUE,163.209118128254,-77.6278124564999
TRUE,163.286869128254,-77.6278124564999
TRUE,163.024439128254,-77.6278473564999
TRUE,163.286380128254,-77.6278473564999
TRUE,163.209933128254,-77.6279171564999
TRUE,163.042695128254,-77.6280218564999
TRUE,163.208955128254,-77.6280567564999
TRUE,163.209444128254,-77.6280567564999
TRUE,163.208955128254,-77.6282312564999
TRUE,163.261604128254,-77.6282312564999
TRUE,163.209607128254,-77.6282661564999
TRUE,163.209118128254,-77.6283359564999
TRUE,163.261441128254,-77.6283359564999
TRUE,163.209770128254,-77.6283708564999
TRUE,163.209281128254,-77.6284755564999
TRUE,163.209933128254,-77.6284755564999
TRUE,163.266820128254,-77.6284755564999
TRUE,163.209607128254,-77.6285453564999
TRUE,163.210422128254,-77.6285453564999
TRUE,163.037642128254,-77.6286500564999
TRUE,163.037479128254,-77.6287547564999
TRUE,163.209607128254,-77.6288245564999
TRUE,163.209770128254,-77.6289292564999
TRUE,163.036664128254,-77.6290688564999
TRUE,163.209770128254,-77.6291386564999
TRUE,163.210585128254,-77.6292433564999
TRUE,163.209933128254,-77.6293131564999
TRUE,163.210096128254,-77.6294178564999
TRUE,163.210096128254,-77.6295225564999
TRUE,163.210911128254,-77.6295923564999
TRUE,163.210422128254,-77.6296970564999
TRUE,163.259485128254,-77.6297668564999
TRUE,163.211074128254,-77.6298366564999
TRUE,163.258344128254,-77.6298366564999
TRUE,163.030307128254,-77.6299064564999
TRUE,163.258018128254,-77.6299064564999
TRUE,163.210911128254,-77.6299413564999
TRUE,163.258670128254,-77.6299413564999
TRUE,163.210259128254,-77.6299762564999
TRUE,163.029329128254,-77.6300111564999
TRUE,163.030144128254,-77.6300111564999
TRUE,163.255410128254,-77.6300460564999
TRUE,163.210748128254,-77.6300809564999
TRUE,163.211400128254,-77.6300809564999
TRUE,163.182060128254,-77.6301856564999
TRUE,163.210748128254,-77.6301856564999
TRUE,163.211237128254,-77.6302205564999
TRUE,163.210422128254,-77.6302554564999
TRUE,163.029492128254,-77.6302903564999
TRUE,163.210911128254,-77.6302903564999
TRUE,163.182223128254,-77.6303252564999
TRUE,163.211400128254,-77.6303252564999
TRUE,163.254432128254,-77.6303950564999
TRUE,163.182549128254,-77.6304299564999
TRUE,163.210911128254,-77.6304299564999
TRUE,163.211400128254,-77.6304997564999
TRUE,163.253943128254,-77.6304997564999
TRUE,163.211074128254,-77.6305695564999
TRUE,163.211563128254,-77.6306044564999
TRUE,163.211237128254,-77.6306742564999
TRUE,163.211889128254,-77.6306742564999
TRUE,163.023950128254,-77.6307091564999
TRUE,163.025580128254,-77.6307091564999
TRUE,163.253617128254,-77.6307440564999
TRUE,163.211237128254,-77.6307789564999
TRUE,163.021342128254,-77.6308138564999
TRUE,163.211726128254,-77.6308138564999
TRUE,163.022483128254,-77.6308487564999
TRUE,163.020038128254,-77.6308836564999
TRUE,163.211237128254,-77.6308836564999
TRUE,163.021016128254,-77.6309185564999
TRUE,163.019060128254,-77.6309534564999
TRUE,163.021831128254,-77.6309534564999
TRUE,163.108873128254,-77.6309534564999
TRUE,163.210911128254,-77.6309534564999
TRUE,163.211563128254,-77.6309534564999
TRUE,163.020690128254,-77.6309883564999
TRUE,163.183364128254,-77.6310232564999
TRUE,163.252965128254,-77.6310232564999
TRUE,163.210748128254,-77.6310581564999
TRUE,163.211237128254,-77.6310581564999
TRUE,163.211726128254,-77.6310581564999
TRUE,163.018571128254,-77.6310930564999
TRUE,163.209933128254,-77.6311279564999
TRUE,163.252313128254,-77.6311279564999
TRUE,163.210585128254,-77.6311628564999
TRUE,163.211563128254,-77.6311628564999
TRUE,163.252965128254,-77.6311628564999
TRUE,163.209444128254,-77.6311977564999
TRUE,163.211074128254,-77.6311977564999
TRUE,163.209933128254,-77.6312326564999
TRUE,163.210748128254,-77.6312675564999
TRUE,163.252802128254,-77.6312675564999
TRUE,163.253454128254,-77.6312675564999
TRUE,163.209281128254,-77.6313024564999
TRUE,163.211400128254,-77.6313024564999
TRUE,163.182875128254,-77.6313373564999
TRUE,163.210422128254,-77.6313373564999
TRUE,163.209607128254,-77.6313722564999
TRUE,163.210911128254,-77.6313722564999
TRUE,163.210096128254,-77.6314071564999
TRUE,163.232590128254,-77.6314071564999
TRUE,163.209607128254,-77.6314769564999
TRUE,163.209118128254,-77.6315467564999
TRUE,163.210748128254,-77.6315467564999
TRUE,163.232590128254,-77.6317561564999
TRUE,163.250683128254,-77.6317561564999
TRUE,163.112785128254,-77.6319306564999
TRUE,163.232916128254,-77.6319306564999
TRUE,163.250194128254,-77.6319655564999
TRUE,163.234383128254,-77.6320004564999
TRUE,163.250031128254,-77.6320702564999
TRUE,163.211889128254,-77.6321051564999
TRUE,163.234872128254,-77.6321400564999
TRUE,163.235850128254,-77.6321400564999
TRUE,163.212867128254,-77.6322447564999
TRUE,163.212215128254,-77.6322796564999
TRUE,163.235361128254,-77.6323145564999
TRUE,163.213193128254,-77.6323494564999
TRUE,163.212541128254,-77.6323843564999
TRUE,163.235687128254,-77.6324192564999
TRUE,163.212704128254,-77.6324890564999
TRUE,163.213356128254,-77.6324890564999
TRUE,163.233405128254,-77.6325239564999
TRUE,163.212867128254,-77.6325937564999
TRUE,163.213519128254,-77.6325937564999
TRUE,163.213193128254,-77.6326635564999
TRUE,163.213845128254,-77.6326635564999
TRUE,163.213519128254,-77.6327333564999
TRUE,163.214171128254,-77.6327333564999
TRUE,163.214497128254,-77.6328031564999
TRUE,163.212867128254,-77.6328380564999
TRUE,163.213519128254,-77.6328380564999
TRUE,163.214171128254,-77.6328729564999
TRUE,163.214660128254,-77.6329078564999
TRUE,163.213030128254,-77.6329427564999
TRUE,163.213845128254,-77.6329427564999
TRUE,163.214986128254,-77.6329776564999
TRUE,163.213356128254,-77.6330125564999
TRUE,163.214171128254,-77.6330125564999
TRUE,163.214660128254,-77.6330474564999
TRUE,163.213682128254,-77.6331172564999
TRUE,163.214171128254,-77.6331172564999
TRUE,163.214986128254,-77.6331521564999
TRUE,163.213845128254,-77.6332219564999
TRUE,163.214497128254,-77.6332219564999
TRUE,163.215149128254,-77.6332568564999
TRUE,163.214171128254,-77.6332917564999
TRUE,163.214823128254,-77.6333266564999
TRUE,163.215312128254,-77.6333615564999
TRUE,163.214497128254,-77.6333964564999
TRUE,163.214823128254,-77.6334662564999
TRUE,163.215475128254,-77.6334662564999
TRUE,163.215149128254,-77.6335360564999
TRUE,163.215801128254,-77.6335360564999
TRUE,163.216127128254,-77.6336407564999
TRUE,163.215801128254,-77.6337105564999
TRUE,163.220528128254,-77.6337454564999
TRUE,163.216127128254,-77.6337803564999
TRUE,163.222321128254,-77.6337803564999
TRUE,163.228352128254,-77.6337803564999
TRUE,163.219876128254,-77.6338152564999
TRUE,163.221017128254,-77.6338152564999
TRUE,163.221669128254,-77.6338152564999
TRUE,163.238458128254,-77.6338152564999
TRUE,163.239110128254,-77.6338152564999
TRUE,163.220365128254,-77.6338501564999
TRUE,163.216127128254,-77.6338850564999
TRUE,163.221343128254,-77.6338850564999
TRUE,163.221995128254,-77.6338850564999
TRUE,163.228678128254,-77.6338850564999
TRUE,163.238784128254,-77.6338850564999
TRUE,163.220691128254,-77.6339199564999
TRUE,163.239436128254,-77.6339199564999
TRUE,163.238295128254,-77.6339548564999
TRUE,163.216290128254,-77.6339897564999
TRUE,163.221995128254,-77.6339897564999
TRUE,163.221343128254,-77.6340246564999
TRUE,163.216616128254,-77.6340595564999
TRUE,163.232753128254,-77.6340595564999
TRUE,163.237969128254,-77.6340595564999
TRUE,163.221017128254,-77.6340944564999
TRUE,163.232264128254,-77.6340944564999
TRUE,163.233405128254,-77.6340944564999
TRUE,163.237480128254,-77.6340944564999
TRUE,163.215149128254,-77.6341293564999
TRUE,163.216290128254,-77.6341293564999
TRUE,163.221669128254,-77.6341293564999
TRUE,163.226722128254,-77.6341293564999
TRUE,163.231286128254,-77.6341293564999
TRUE,163.231775128254,-77.6341293564999
TRUE,163.215638128254,-77.6341642564999
TRUE,163.216779128254,-77.6341642564999
TRUE,163.227374128254,-77.6341642564999
TRUE,163.233079128254,-77.6341642564999
TRUE,163.233731128254,-77.6341642564999
TRUE,163.221017128254,-77.6341991564999
TRUE,163.230960128254,-77.6341991564999
TRUE,163.232590128254,-77.6341991564999
TRUE,163.237154128254,-77.6341991564999
TRUE,163.216453128254,-77.6342340564999
TRUE,163.223788128254,-77.6342340564999
TRUE,163.225092128254,-77.6342340564999
TRUE,163.226233128254,-77.6342340564999
TRUE,163.228189128254,-77.6342340564999
TRUE,163.215475128254,-77.6342689564999
TRUE,163.220691128254,-77.6342689564999
TRUE,163.221832128254,-77.6342689564999
TRUE,163.224603128254,-77.6342689564999
TRUE,163.226885128254,-77.6342689564999
TRUE,163.227374128254,-77.6342689564999
TRUE,163.231286128254,-77.6342689564999
TRUE,163.231938128254,-77.6342689564999
TRUE,163.232916128254,-77.6342689564999
TRUE,163.233731128254,-77.6342689564999
TRUE,163.216942128254,-77.6343038564999
TRUE,163.221343128254,-77.6343038564999
TRUE,163.222321128254,-77.6343038564999
TRUE,163.222973128254,-77.6343038564999
TRUE,163.223462128254,-77.6343038564999
TRUE,163.224114128254,-77.6343038564999
TRUE,163.230797128254,-77.6343038564999
TRUE,163.234220128254,-77.6343038564999
TRUE,163.236828128254,-77.6343038564999
TRUE,163.216453128254,-77.6343387564999
TRUE,163.228352128254,-77.6343387564999
TRUE,163.230145128254,-77.6343387564999
TRUE,163.231612128254,-77.6343387564999
TRUE,163.233242128254,-77.6343387564999
TRUE,163.221017128254,-77.6343736564999
TRUE,163.221832128254,-77.6343736564999
TRUE,163.227863128254,-77.6343736564999
TRUE,163.236339128254,-77.6343736564999
TRUE,163.222321128254,-77.6344085564999
TRUE,163.226722128254,-77.6344085564999
TRUE,163.227211128254,-77.6344085564999
TRUE,163.233894128254,-77.6344085564999
TRUE,163.234383128254,-77.6344085564999
TRUE,163.235361128254,-77.6344085564999
TRUE,163.235850128254,-77.6344085564999
TRUE,163.220691128254,-77.6344434564999
TRUE,163.234872128254,-77.6344434564999
TRUE,163.216290128254,-77.6344783564999
TRUE,163.216779128254,-77.6344783564999
TRUE,163.227537128254,-77.6344783564999
TRUE,163.228189128254,-77.6344783564999
TRUE,163.220365128254,-77.6345132564999
TRUE,163.222321128254,-77.6345132564999
TRUE,163.225418128254,-77.6345132564999
TRUE,163.235524128254,-77.6345132564999
TRUE,163.227211128254,-77.6345481564999
TRUE,163.234383128254,-77.6345481564999
TRUE,163.236013128254,-77.6345481564999
TRUE,163.216290128254,-77.6345830564999
TRUE,163.220691128254,-77.6345830564999
TRUE,163.225092128254,-77.6345830564999
TRUE,163.227863128254,-77.6345830564999
TRUE,163.228841128254,-77.6345830564999
TRUE,163.235035128254,-77.6345830564999
TRUE,163.220202128254,-77.6346179564999
TRUE,163.235687128254,-77.6346179564999
TRUE,163.118164128254,-77.6346528564999
TRUE,163.215964128254,-77.6346528564999
TRUE,163.216942128254,-77.6346528564999
TRUE,163.118653128254,-77.6346877564999
TRUE,163.216453128254,-77.6346877564999
TRUE,163.220528128254,-77.6347226564999
TRUE,163.221017128254,-77.6347226564999
TRUE,163.215801128254,-77.6347575564999
TRUE,163.216779128254,-77.6347575564999
TRUE,163.118490128254,-77.6347924564999
TRUE,163.216290128254,-77.6347924564999
TRUE,163.221343128254,-77.6347924564999
TRUE,163.220854128254,-77.6348273564999
TRUE,163.215801128254,-77.6348622564999
TRUE,163.216779128254,-77.6348622564999
TRUE,163.220365128254,-77.6348622564999
TRUE,163.221995128254,-77.6348622564999
TRUE,163.215312128254,-77.6348971564999
TRUE,163.221180128254,-77.6348971564999
TRUE,163.216127128254,-77.6349320564999
TRUE,163.219550128254,-77.6349320564999
TRUE,163.218735128254,-77.6349669564999
TRUE,163.220854128254,-77.6349669564999
TRUE,163.221506128254,-77.6349669564999
TRUE,163.214986128254,-77.6350018564999
TRUE,163.215801128254,-77.6350018564999
TRUE,163.216779128254,-77.6350018564999
TRUE,163.218246128254,-77.6350018564999
TRUE,163.219387128254,-77.6350367564999
TRUE,163.220039128254,-77.6350367564999
TRUE,163.220528128254,-77.6350367564999
TRUE,163.215475128254,-77.6350716564999
TRUE,163.216127128254,-77.6350716564999
TRUE,163.214986128254,-77.6351065564999
TRUE,163.216779128254,-77.6351065564999
TRUE,163.218572128254,-77.6351065564999
TRUE,163.217920128254,-77.6351414564999
TRUE,163.220202128254,-77.6351414564999
TRUE,163.215312128254,-77.6351763564999
TRUE,163.216127128254,-77.6351763564999
TRUE,163.219387128254,-77.6351763564999
TRUE,163.214497128254,-77.6352112564999
TRUE,163.216616128254,-77.6352112564999
TRUE,163.218246128254,-77.6352112564999
TRUE,163.215801128254,-77.6352461564999
TRUE,163.217105128254,-77.6352810564999
TRUE,163.217757128254,-77.6352810564999
TRUE,163.214986128254,-77.6353159564999
TRUE,163.216127128254,-77.6353159564999
TRUE,163.214334128254,-77.6353508564999
TRUE,163.215475128254,-77.6353508564999
TRUE,163.216779128254,-77.6353508564999
