layer,longitude,lattitude,presence
,163.155615,-77.60387408,0
,163.172237,-77.64041564,0
,163.2364736,-77.63364676,0
,163.20469,-77.58654493,0
,163.2319064,-77.62566295,0
,163.1325086,-77.6345724,0
,163.1406189,-77.64218533,0
,163.1195344,-77.62665739,0
,163.1220078,-77.62632327,0
,163.0876225,-77.59662837,0
,163.1045817,-77.63855628,0
,163.1504998,-77.63524772,0
,163.3158923,-77.60665935,0
,163.0454329,-77.60432129,0
,163.0985735,-77.60342533,0
,163.3005145,-77.60218813,0
,163.1695028,-77.6429313,0
,163.2793705,-77.59462655,0
,163.1393408,-77.60825428,0
,163.0834394,-77.64651274,0
,163.0785086,-77.64098581,0
,163.0516023,-77.64355856,0
,163.2142723,-77.63055653,0
,163.1219967,-77.63270034,0
,163.1135285,-77.62899184,0
,163.2375455,-77.6045813,0
,163.1117072,-77.6522019,0
,163.0523556,-77.61664445,0
,163.0922303,-77.6257118,0
,163.034588,-77.60606827,0
,163.2270207,-77.63237031,0
,163.0840912,-77.6143211,0
,163.1910611,-77.5916197,0
,163.164443,-77.63685667,0
,163.0313207,-77.63154673,0
,163.1254943,-77.60139465,0
,163.1499597,-77.59013069,0
,163.02501,-77.62391714,0
,163.0062597,-77.62412107,0
,163.3088105,-77.59809403,0
,163.0260088,-77.63216821,0
,163.1447886,-77.59431068,0
,163.1957084,-77.61020999,0
,163.146454,-77.61212926,0
,163.1299405,-77.59671966,0
,163.19461,-77.62701792,0
,163.1496023,-77.60132511,0
,163.1595264,-77.58429089,0
,163.1474602,-77.644118,0
,163.2475141,-77.59781853,0
,163.0948982,-77.61252262,0
,163.1240346,-77.60793597,0
,163.123683,-77.61006839,0
,163.140871,-77.6271707,0
,162.988927,-77.60691089,0
,163.1652592,-77.60465842,0
,163.2130518,-77.60174819,0
,163.2516345,-77.62617137,0
,163.1875625,-77.59536746,0
,163.1699363,-77.62436107,0
,163.2174237,-77.59544722,0
,163.1789536,-77.59854533,0
,163.1064108,-77.64890323,0
,163.1678095,-77.63431786,0
,163.273855,-77.62361793,0
,163.2943799,-77.59707712,0
,163.2191644,-77.5853671,0
,163.1571027,-77.61511276,0
,163.1798616,-77.6440976,0
,163.0242495,-77.62383345,0
,163.1288668,-77.63733459,0
,163.161606,-77.61487313,0
,163.1160208,-77.63229864,0
,163.1943704,-77.59349007,0
,163.1687731,-77.60308383,0
,163.0869168,-77.6377107,0
,163.3212209,-77.60750199,0
,163.0723885,-77.64860933,0
,163.1701706,-77.60436225,0
,163.1478553,-77.63841326,0
,163.1775351,-77.64174613,0
,163.1702258,-77.59285278,0
,163.2940935,-77.61134936,0
,163.1581637,-77.62428413,0
,163.1427599,-77.63417037,0
,163.1552469,-77.60005073,0
,163.068761,-77.63778136,0
,163.0009639,-77.61900497,0
,163.0832693,-77.61251041,0
,163.2089188,-77.62390116,0
,163.2375347,-77.58679982,0
,163.226826,-77.62544343,0
,163.1229767,-77.62360619,0
,163.2390152,-77.61298566,0
,163.1602718,-77.61989933,0
,163.2217421,-77.59997502,0
,163.1407569,-77.62823511,0
,163.2381659,-77.58735874,0
,163.2513522,-77.59379105,0
,163.070423,-77.6324284,0
,163.1120141,-77.64011221,0
,163.224874,-77.61061544,0
,163.2017084,-77.58282542,0
,163.2074706,-77.59867909,0
,163.1044372,-77.61581033,0
,163.2079723,-77.5878056,0
,163.2365592,-77.58885529,0
,163.208031,-77.61919755,0
,163.2944133,-77.61453301,0
,163.3278733,-77.60921738,0
,163.2281362,-77.59987756,0
,163.2378748,-77.62565928,0
,163.1444873,-77.61310749,0
,163.1011797,-77.62785529,0
,163.2509619,-77.60201659,0
,163.2062108,-77.63753028,0
,163.0969366,-77.61927979,0
,163.192341,-77.60893723,0
,163.2407742,-77.58773073,0
,163.1679458,-77.633589,0
,162.9710411,-77.61014655,0
,163.2211949,-77.59096549,0
,163.2639976,-77.59747205,0
,163.1612032,-77.59197394,0
,163.175198,-77.58155585,0
,163.0751544,-77.60130005,0
,163.0928478,-77.59963419,0
,163.1280469,-77.61985196,0
,163.2067709,-77.58714897,0
,163.2311304,-77.61950954,0
,163.2943986,-77.59579319,0
,163.1515428,-77.6257992,0
,163.205199,-77.59197707,0
,163.0841827,-77.60419437,0
,163.2191327,-77.63200711,0
,163.132005,-77.61119063,0
,163.1841971,-77.63754079,0
,163.0912501,-77.62833456,0
,163.2092486,-77.63508763,0
,163.0665924,-77.62021202,0
,163.2377996,-77.60487191,0
,163.1453778,-77.62358638,0
,163.2142749,-77.61397884,0
,163.1251963,-77.61125687,0
,163.1278086,-77.6190989,0
,163.0703213,-77.61910751,0
,163.0761478,-77.6037229,0
,163.2177381,-77.61214728,0
,163.3075395,-77.61720067,0
,163.0442067,-77.60188685,0
,163.2677844,-77.59682347,0
,163.0819036,-77.60315444,0
,163.317251,-77.61153044,0
,163.0767956,-77.60777179,0
,163.1509948,-77.58891779,0
,163.1356003,-77.59390013,0
,163.2176447,-77.60696093,0
,163.2312336,-77.59208503,0
,163.2889925,-77.61831001,0
,163.0699412,-77.61075605,0
,163.3082855,-77.6221683,0
,163.1274734,-77.6462796,0
,163.173518,-77.63451158,0
,162.9834746,-77.60823537,0
,163.1141993,-77.60789187,0
,163.101195,-77.60594575,0
,163.2011406,-77.6087452,0
,163.0637449,-77.62557797,0
,163.0598931,-77.60757156,0
,163.0829805,-77.6167583,0
,163.1756018,-77.63048186,0
,163.1379543,-77.61961617,0
,163.0728704,-77.64994464,0
,163.1100818,-77.59063202,0
,162.9700813,-77.61166483,0
,163.2273508,-77.58616959,0
,163.1483158,-77.60091065,0
,163.1400905,-77.63867062,0
,163.2637558,-77.60624562,0
,163.0290188,-77.61756211,0
,163.3310685,-77.6153142,0
,163.2617447,-77.62945838,0
,163.035015,-77.6319467,0
,163.3179288,-77.60303575,0
,163.1132785,-77.62439132,0
,163.1920073,-77.61973,0
,163.1936874,-77.60648509,0
,163.06746,-77.59793762,0
,162.9979582,-77.60638535,0
,163.1714217,-77.61172441,0
,163.21421,-77.60884619,0
,163.2789297,-77.62046312,0
,162.9741219,-77.60957738,0
,163.1514012,-77.6277014,0
,163.0612494,-77.61178188,0
,163.0711072,-77.64028204,0
,163.0361466,-77.614815,0
,163.0267805,-77.60299836,0
,163.1486136,-77.63608692,0
,163.2288386,-77.60367171,0
,163.3125373,-77.59646206,0
,163.1110833,-77.61639814,0
,162.9983391,-77.60883951,0
,163.1393756,-77.64291968,0
,163.1816547,-77.64333413,0
,163.2683606,-77.62164618,0
,163.0522321,-77.61201009,0
,163.0888039,-77.62283104,0
,163.2670223,-77.6057684,0
,163.2290293,-77.62443891,0
,163.0450432,-77.62855573,0
,163.2827534,-77.59476266,0
,163.0482493,-77.63013801,0
,163.0877392,-77.63240198,0
,163.007191,-77.62051713,0
,163.164895,-77.5832294,0
,163.2392029,-77.60508752,0
,163.1080589,-77.60438646,0
,163.0671355,-77.60518789,0
,163.2343762,-77.58775944,0
,163.1747851,-77.59961525,0
,163.2538086,-77.62511319,0
,163.2067443,-77.60285515,0
,163.0117194,-77.62387621,0
,163.3218883,-77.61390492,0
,163.2963614,-77.61046676,0
,163.1740401,-77.61298041,0
,163.2403106,-77.58962372,0
,163.2595249,-77.62957936,0
,163.3044009,-77.60546486,0
,163.10503,-77.60751218,0
,163.1485534,-77.60007513,0
,163.2964874,-77.60368486,0
,163.268773,-77.6020519,0
,163.017558,-77.60461917,0
,163.1389093,-77.59117274,0
,163.2153663,-77.6036415,0
,163.0857718,-77.63897301,0
,163.2788289,-77.61205444,0
,163.1798782,-77.62734915,0
,163.1885326,-77.58858584,0
,163.1569167,-77.59178416,0
,163.1721042,-77.58336107,0
,163.2202869,-77.58456934,0
,162.9916596,-77.61710426,0
,163.1565603,-77.6150656,0
,163.2511877,-77.6143491,0
,163.232497,-77.63469534,0
,163.2847164,-77.61565081,0
,163.1388939,-77.63292695,0
,163.2026776,-77.63141324,0
,163.1270783,-77.60633849,0
,163.0344706,-77.6358087,0
,163.1720023,-77.63761607,0
,163.2637113,-77.61440752,0
,163.2701275,-77.62134692,0
,163.2436341,-77.59686357,0
,163.053925,-77.60590855,0
,163.0633312,-77.61608225,0
,163.1219359,-77.62393549,0
,163.1155483,-77.63171379,0
,163.093208,-77.5926896,0
,163.1146651,-77.62958556,0
,163.2403087,-77.59999367,0
,163.1786764,-77.62927936,0
,163.0388287,-77.61093352,0
,163.1442658,-77.61593765,0
,163.1415521,-77.59519257,0
,163.2040009,-77.63497147,0
,163.2127926,-77.60262816,0
,163.134515,-77.6323153,0
,163.069083,-77.62406795,0
,163.1708847,-77.61408252,0
,163.1564096,-77.62627337,0
,163.2521196,-77.59932444,0
,163.0222272,-77.62792191,0
,163.2032529,-77.612292,0
,163.1537191,-77.58511973,0
,163.1170908,-77.6355459,0
,163.1887718,-77.62363935,0
,163.3204603,-77.60518294,0
,163.174458,-77.62781947,0
,163.3010525,-77.60580317,0
,163.1649437,-77.58846291,0
,163.2583383,-77.60250023,0
,163.0963985,-77.59884366,0
,163.0599905,-77.60817047,0
,163.0436262,-77.60459469,0
,163.2105681,-77.60252254,0
,163.0288711,-77.61179201,0
,163.1072401,-77.59968146,0
,162.9942625,-77.61695961,0
,163.2480723,-77.63314712,0
,163.2686825,-77.59334081,0
,163.1983111,-77.62602774,0
,163.0884741,-77.60717612,0
,163.2231048,-77.59479746,0
,163.1002205,-77.61645804,0
,163.2568244,-77.60237254,0
,163.1260232,-77.63415245,0
,163.1002516,-77.64957091,0
,163.2986314,-77.605476,0
,163.2051843,-77.59872894,0
,163.2449301,-77.59484411,0
,163.2795901,-77.61795747,0
,163.0716571,-77.63718206,0
,163.0969563,-77.59811345,0
,163.3232506,-77.60467557,0
,163.2526934,-77.63194213,0
,163.0968581,-77.64312637,0
,163.1514029,-77.60845157,0
,163.2350251,-77.60459682,0
,163.1539543,-77.6162568,0
,163.1329177,-77.61157454,0
,163.1540674,-77.60256054,0
,163.081344,-77.64672457,0
,162.9911213,-77.60940939,0
,163.1069498,-77.62993493,0
,163.0410452,-77.63980726,0
,163.0778035,-77.6535959,0
,163.075556,-77.63778028,0
,163.0320938,-77.62123625,0
,163.1894452,-77.63445422,0
,163.1232005,-77.59227383,0
,163.1740327,-77.58216272,0
,163.1200426,-77.64002236,0
,163.2834179,-77.61853878,0
,163.1505432,-77.60680285,0
,163.022185,-77.61517629,0
,163.1571344,-77.62986446,0
,163.2150809,-77.58421551,0
,163.3235746,-77.60263101,0
,163.2837307,-77.59935667,0
,163.1020324,-77.60314973,0
,163.3028359,-77.60036571,0
,163.2345983,-77.63318219,0
,163.2205614,-77.6169685,0
,163.092766,-77.63541847,0
,163.1484103,-77.62444849,0
,163.1858683,-77.62537872,0
,163.1297842,-77.59902542,0
,163.313673,-77.60344178,0
,163.1245655,-77.59542081,0
,163.0666871,-77.62374779,0
,163.058456,-77.62926537,0
,163.0932328,-77.61014546,0
,163.026434,-77.61983993,0
,163.1349891,-77.64886056,0
,163.1673466,-77.5878017,0
,163.2401218,-77.62644855,0
,163.1583905,-77.63797537,0
,163.1414842,-77.62443293,0
,163.2760408,-77.61483375,0
,163.2062603,-77.60572294,0
,163.0205847,-77.60750924,0
,163.0868806,-77.64369087,0
,163.2038522,-77.59842557,0
,163.1592119,-77.63457372,0
,163.1861219,-77.58298237,0
,163.2743669,-77.5998626,0
,163.2898744,-77.62137402,0
,163.1759189,-77.63954103,0
,163.0833602,-77.60088998,0
,163.1436939,-77.60400041,0
,163.0953576,-77.6036237,0
,163.2007355,-77.63075709,0
,163.1083459,-77.62118373,0
,163.0838211,-77.65275539,0
,163.1481526,-77.60415866,0
,163.1936776,-77.61678178,0
,163.1784501,-77.62302441,0
,163.2714355,-77.59600827,0
,163.1692794,-77.62799159,0
,163.1524281,-77.59695305,0
,163.2483813,-77.60787791,0
,163.2035101,-77.59021104,0
,163.216754,-77.61444326,0
,163.2751715,-77.61784237,0
,163.314305,-77.60262694,0
,163.0566005,-77.61119294,0
,163.0959906,-77.63145368,0
,163.2015211,-77.591554,0
,162.9837686,-77.60900411,0
,163.0771764,-77.62513813,0
,163.1784461,-77.64105619,0
,163.110137,-77.63150891,0
,163.2150368,-77.59737231,0
,163.0972369,-77.64001418,0
,163.0866665,-77.62170751,0
,163.1367576,-77.62939856,0
,163.1403033,-77.64208197,0
,163.2381443,-77.60915433,0
,163.0221877,-77.63169579,0
,163.0666311,-77.60371214,0
,163.1883917,-77.59649505,0
,163.1864055,-77.61656837,0
,163.0844515,-77.61274936,0
,163.0989961,-77.63034297,0
,163.2283912,-77.59345635,0
,163.1933681,-77.61502664,0
,163.1993859,-77.60694937,0
,163.2676875,-77.62637383,0
,163.1671804,-77.58247385,0
,163.3229788,-77.61122282,0
,163.1075245,-77.64147124,0
,163.249445,-77.60157996,0
,163.2403258,-77.61948484,0
,163.1770191,-77.61822371,0
,163.2559994,-77.59455266,0
,163.1064489,-77.60144803,0
,163.3045175,-77.59745565,0
,163.2463846,-77.60106248,0
,163.0946211,-77.61871978,0
,163.2050019,-77.60115599,0
,163.3039456,-77.62442195,0
,163.098695,-77.632888,0
,163.3014032,-77.61707971,0
,163.0624222,-77.63004232,0
,163.1695396,-77.60719464,0
,163.0656299,-77.59971538,0
,163.130274,-77.63280378,0
,163.036833,-77.60765387,0
,163.2251087,-77.62406686,0
,163.0343559,-77.61640341,0
,163.2435642,-77.59480151,0
,163.2484226,-77.59263216,0
,163.2496219,-77.5996988,0
,163.1466236,-77.60954405,0
,163.157728,-77.59217547,0
,163.0859406,-77.61552925,0
,163.2341386,-77.59554265,0
,163.2247684,-77.62029722,0
,163.256997,-77.63025326,0
,163.0474846,-77.63472812,0
,163.0588767,-77.59818368,0
,163.3062603,-77.61660556,0
,163.1296638,-77.59316514,0
,163.1758122,-77.62240521,0
,163.1783808,-77.61468416,0
,163.0996731,-77.59671935,0
,163.1981578,-77.63321497,0
,163.2494846,-77.61537702,0
,163.1926166,-77.58944442,0
,163.2665536,-77.6032034,0
,163.1754316,-77.61548844,0
,163.1570549,-77.63625606,0
,163.1775145,-77.58439448,0
,163.0963455,-77.63354875,0
,163.1736753,-77.59110619,0
,163.2489262,-77.61281003,0
,163.0916738,-77.60523711,0
,163.107174,-77.63999241,0
,163.0541198,-77.60730568,0
,163.2121378,-77.63484097,0
,163.1793413,-77.61048721,0
,163.1039306,-77.61370455,0
,163.0135864,-77.61761843,0
,163.157492,-77.60025747,0
,163.0900295,-77.6002355,0
,163.3251294,-77.6195606,0
,163.17231,-77.60102619,0
,163.1447909,-77.63700913,0
,163.2271703,-77.60820045,0
,163.0480069,-77.63771643,0
,163.1532661,-77.63640643,0
,163.1872267,-77.6096517,0
,163.2158362,-77.62403154,0
,163.0908171,-77.60157213,0
,163.0166024,-77.6246278,0
,163.2183631,-77.63349077,0
,163.2037357,-77.63885374,0
,163.1569806,-77.61377843,0
,163.0854945,-77.63656238,0
,163.0051353,-77.62186082,0
,163.1882904,-77.59592773,0
,163.2807406,-77.5969346,0
,163.317654,-77.60339458,0
,163.2274187,-77.59226611,0
,163.1632602,-77.64605524,0
,163.0445084,-77.63922947,0
,163.1924753,-77.62605695,0
,163.0419139,-77.6114992,0
,163.2731573,-77.62818695,0
,163.1112024,-77.64728648,0
,163.1397911,-77.64005486,0
,163.106553,-77.62453046,0
,163.2354396,-77.62078039,0
,163.0366964,-77.60363021,0
,163.2003943,-77.62684576,0
,163.1527352,-77.61606147,0
,162.975578,-77.61345939,0
,163.3212432,-77.62062428,0
,163.2133379,-77.6348786,0
,163.0241194,-77.62151124,0
,163.0233693,-77.62920793,0
,163.2034454,-77.63780919,0
,163.0588253,-77.62184668,0
,163.2174842,-77.63112791,0
,163.3005997,-77.60028224,0
,163.1277217,-77.6042854,0
,163.0407966,-77.62601801,0
,163.0580403,-77.61322637,0
,163.1751549,-77.63805375,0
,163.1746475,-77.62995477,0
,163.1718308,-77.61107728,0
,163.0379558,-77.62926708,0
,163.1675508,-77.61825066,0
,163.1276551,-77.64607741,0
,163.0243032,-77.60322338,0
,163.1804637,-77.64171242,0
,163.1125743,-77.61092881,0
,163.274501,-77.60035029,0
,163.2239968,-77.6304391,0
,163.2806539,-77.61018319,0
,163.2376169,-77.62792235,0
,163.2858637,-77.61859565,0
,163.0476386,-77.6001303,0
,163.2024595,-77.60736219,0
,163.2588937,-77.61341926,0
,163.0411946,-77.61045732,0
,163.1625496,-77.61697242,0
,163.0442097,-77.61992932,0
,163.2420866,-77.60851207,0
,163.2359367,-77.6196139,0
,163.040012,-77.62673402,0
,163.1377698,-77.62578801,0
,163.22196,-77.60797135,0
,163.102736,-77.59742503,0
,163.0695639,-77.64925008,0
,163.0668337,-77.61366196,0
,163.0892094,-77.59441915,0
,162.9864356,-77.61189422,0
,163.2144581,-77.58831113,0
,163.3081845,-77.62374693,0
,163.0847338,-77.6371188,0
,163.2682337,-77.59202645,0
,163.0175036,-77.62593698,0
,163.1324413,-77.58902188,0
,163.2716584,-77.59664598,0
,163.2345176,-77.59307063,0
,162.9926426,-77.61180032,0
,163.0870191,-77.63177506,0
,163.0933588,-77.61206432,0
,163.2433677,-77.59521276,0
,163.2309629,-77.63379477,0
,163.2564253,-77.59131095,0
,163.1094397,-77.61795339,0
,163.2032683,-77.63167296,0
,163.1642995,-77.63926721,0
,163.1423267,-77.63886621,0
,163.3293567,-77.61516195,0
,163.087872,-77.63665413,0
,163.0487554,-77.63994139,0
,163.2619247,-77.60948045,0
,163.2471652,-77.60961245,0
,163.2977269,-77.60707377,0
,163.1896681,-77.58714056,0
,163.1004826,-77.62257363,0
,163.065102,-77.61881703,0
,163.092174,-77.62460128,0
,163.0440046,-77.59893453,0
,163.1426173,-77.59314324,0
,163.1144278,-77.6007812,0
,163.2775842,-77.6229429,0
,163.1615621,-77.59044942,0
,163.0383712,-77.62730141,0
,163.1180585,-77.62393439,0
,163.2553794,-77.59197875,0
,163.2997579,-77.60239074,0
,163.212991,-77.62263594,0
,163.0448155,-77.62969507,0
,163.2369402,-77.59623246,0
,163.3067247,-77.60724956,0
,163.330776,-77.61421785,0
,163.0922132,-77.6463665,0
,163.322641,-77.62094936,0
,163.214423,-77.61539956,0
,163.1958816,-77.61919031,0
,163.0728914,-77.63684604,0
,163.0199644,-77.62548563,0
,163.2327151,-77.62411197,0
,163.2517159,-77.59147951,0
,163.0806259,-77.6062716,0
,163.1942103,-77.62632184,0
,163.0455195,-77.59903994,0
,163.2555885,-77.6310168,0
,163.2373222,-77.61108864,0
,163.1077916,-77.61223651,0
,163.207053,-77.61657398,0
,163.0482353,-77.61690752,0
,163.0288924,-77.61448678,0
,163.2307197,-77.61663656,0
,163.1930125,-77.58955748,0
,163.3175205,-77.60625304,0
,163.0672306,-77.6318175,0
,163.3113757,-77.60885524,0
,163.1783366,-77.6128059,0
,163.0952803,-77.60899008,0
,163.2213959,-77.61623313,0
,163.2142642,-77.5937729,0
,163.0733621,-77.65114604,0
,163.2170564,-77.59877202,0
,163.1368787,-77.60570471,0
,163.0632027,-77.63949942,0
,163.0051572,-77.62263559,0
,163.2836559,-77.59670484,0
,163.2361362,-77.60470328,0
,163.2148898,-77.59055746,0
,163.3157344,-77.59846361,0
,163.0265482,-77.61520748,0
,163.0955439,-77.64780369,0
,163.1181017,-77.62890613,0
,163.1400353,-77.62055445,0
,163.0246516,-77.6146029,0
,163.1042991,-77.60024429,0
,163.1100027,-77.6451813,0
,163.0354264,-77.63247669,0
,163.2295031,-77.62845891,0
,163.1749271,-77.5824872,0
,163.2257507,-77.6184936,0
,163.2693419,-77.61837639,0
,163.0202673,-77.62094237,0
,163.1008036,-77.62293486,0
,163.0887179,-77.62542069,0
,163.1700687,-77.64244188,0
,163.1502528,-77.64437374,0
,163.1064448,-77.63370068,0
,163.0639342,-77.6240418,0
,163.2155674,-77.60544913,0
,163.2659845,-77.61196171,0
,162.9790904,-77.6135496,0
,163.1639329,-77.58916394,0
,163.078797,-77.6263502,0
,163.1816468,-77.60835937,0
,163.1215079,-77.64873122,0
,163.1318322,-77.61278934,0
,163.2811837,-77.62026244,0
,163.3247845,-77.60947973,0
,163.0164839,-77.60635501,0
,163.1676363,-77.59018041,0
,163.302702,-77.61445702,0
,163.2753532,-77.59920197,0
,163.0995295,-77.62998103,0
,163.1392162,-77.62435452,0
,163.0771643,-77.61862603,0
,163.1272941,-77.59721421,0
,163.226502,-77.6239068,0
,163.1515554,-77.60204242,0
,163.2809012,-77.61371087,0
,163.1529567,-77.61882258,0
,163.2639109,-77.61929318,0
,163.1903628,-77.62884461,0
,163.0697324,-77.60115252,0
,163.0825594,-77.6288297,0
,163.1849708,-77.62222391,0
,163.15939,-77.62060045,0
,163.067628,-77.63236711,0
,163.1692593,-77.58229336,0
,163.0605335,-77.62804912,0
,163.2371452,-77.62864597,0
,163.1226858,-77.61636712,0
,163.2487877,-77.59275045,0
,163.1551565,-77.6071112,0
,163.2830984,-77.60007486,0
,163.2918216,-77.59582592,0
,163.2154257,-77.62788307,0
,163.0441595,-77.62721194,0
,163.1305784,-77.64621266,0
,163.2248111,-77.61739987,0
,163.0971264,-77.6418811,0
,163.2359758,-77.58761401,0
,163.0978765,-77.59222734,0
,163.2566378,-77.61490253,0
,163.1264368,-77.64510572,0
,163.1622866,-77.62233143,0
,163.0726825,-77.63435106,0
,163.0147462,-77.60350865,0
,163.1921635,-77.62285187,0
,163.1701049,-77.64547406,0
,163.237075,-77.59430884,0
,163.1489372,-77.62647851,0
,163.3001215,-77.60705252,0
,163.2351813,-77.62554365,0
,163.0773585,-77.63057112,0
,163.2105044,-77.63438927,0
,163.1627907,-77.59277776,0
,163.1677404,-77.61488138,0
,163.3196274,-77.60360373,0
,163.1793377,-77.58863595,0
,163.2569247,-77.60026315,0
,163.0928531,-77.6036592,0
,163.013708,-77.61897381,0
,163.0441534,-77.60838765,0
,163.0743272,-77.61176737,0
,163.1941955,-77.59002712,0
,163.2967066,-77.6045634,0
,163.1851886,-77.60939887,0
,163.2968819,-77.59513437,0
,163.2135278,-77.60627223,0
,163.0328256,-77.62926884,0
,163.212209,-77.61542037,0
,162.9940239,-77.62237959,0
,163.0849068,-77.61986211,0
,163.1900518,-77.59034751,0
,163.1828973,-77.59012417,0
,163.1399853,-77.59039632,0
,163.1316608,-77.61050756,0
,163.0134772,-77.61254901,0
,163.1083612,-77.59707406,0
,163.1247739,-77.59402339,0
,163.1809889,-77.62242908,0
,163.2526502,-77.59718603,0
,163.1018444,-77.62758448,0
,163.30778,-77.60646286,0
,163.1199078,-77.5965112,0
,163.1707471,-77.60057108,0
,163.2480057,-77.62159388,0
,163.0826834,-77.61993893,0
,163.1380109,-77.63754548,0
,163.1268056,-77.58843376,0
,163.0506905,-77.63023332,0
,163.1162448,-77.60319583,0
,163.3139669,-77.60565183,0
,163.1557329,-77.63570688,0
,163.274091,-77.59167657,0
,163.1042579,-77.6041721,0
,163.2247818,-77.63719081,0
,163.1941938,-77.63848595,0
,163.0465636,-77.62163892,0
,163.0708435,-77.63247673,0
,163.1258505,-77.62688223,0
,163.0552004,-77.63389638,0
,163.2190246,-77.60333312,0
,163.2313308,-77.63577534,0
,163.0985485,-77.62946454,0
,163.1501341,-77.58546393,0
,163.3232659,-77.61342037,0
,163.1032008,-77.60709548,0
,163.0601283,-77.60468396,0
,163.1267731,-77.61653338,0
,163.1311295,-77.64572626,0
,163.1911555,-77.5870739,0
,163.0847676,-77.59581612,0
,163.1830522,-77.61750295,0
,163.1695586,-77.63579241,0
,163.1672639,-77.61914748,0
,163.1610434,-77.58633245,0
,163.1688066,-77.58902151,0
,163.1286078,-77.59327595,0
,163.1136982,-77.60460905,0
,163.2221875,-77.62365974,0
,163.243303,-77.59252759,0
,163.238532,-77.62779108,0
,163.1148985,-77.61137558,0
,163.0680184,-77.64781903,0
,163.3029521,-77.59687456,0
,163.1860811,-77.6324088,0
,163.1429708,-77.59357321,0
,163.1689719,-77.6047691,0
,163.1693157,-77.60321541,0
,163.2522704,-77.60997604,0
,163.0070003,-77.61290538,0
,163.1750432,-77.64009065,0
,163.1141682,-77.64775219,0
,163.1489759,-77.60302357,0
,163.2928422,-77.61515333,0
,163.1442468,-77.60591438,0
,163.1898673,-77.63542258,0
,163.2094195,-77.59009751,0
,163.2903187,-77.59866437,0
,163.0782101,-77.6045365,0
,163.2219087,-77.60750992,0
,163.0246127,-77.61640389,0
,163.3098777,-77.61621798,0
,163.0946466,-77.59661494,0
,163.1243647,-77.6508565,0
,162.9932747,-77.62011897,0
,163.2833993,-77.61895563,0
,163.2489749,-77.60826691,0
,163.0224563,-77.61185808,0
,163.2669987,-77.6252622,0
,163.2018677,-77.64020569,0
,163.1934861,-77.63892374,0
,163.0911362,-77.65606332,0
,163.1850702,-77.61107383,0
,163.0946323,-77.5930386,0
,163.0371241,-77.59994558,0
,163.2004305,-77.59636579,0
,163.22769,-77.59910747,0
,163.0679555,-77.59683375,0
,163.2075196,-77.58445286,0
,163.153761,-77.62924986,0
,163.225056,-77.59199448,0
,163.2282737,-77.59215913,0
,163.1649015,-77.61837396,0
,163.2221168,-77.59902839,0
,163.3188792,-77.60932255,0
,162.9662831,-77.60965311,0
,163.1376171,-77.63559005,0
,163.0890049,-77.62387834,0
,163.1546983,-77.6203277,0
,163.0009145,-77.62209638,0
,163.1602432,-77.63891522,0
,163.1828971,-77.64196186,0
,163.1132193,-77.61346444,0
,163.2797685,-77.61067076,0
,163.0932276,-77.62573106,0
,163.227117,-77.59496557,0
,163.0639342,-77.64669001,0
,163.0493302,-77.59917433,0
,163.0958849,-77.61724985,0
,163.0818248,-77.60809295,0
,163.1469891,-77.6018911,0
,163.1364648,-77.64612921,0
,163.0302105,-77.62677416,0
,163.1042341,-77.61495229,0
,163.0212641,-77.60414326,0
,163.0635772,-77.64490664,0
,163.1302778,-77.5999602,0
,163.2704871,-77.60792546,0
,162.9812436,-77.61653042,0
,163.1684235,-77.58739954,0
,163.1842966,-77.61635784,0
,163.2590563,-77.59807029,0
,163.2051581,-77.60671278,0
,163.2036775,-77.61023227,0
,163.321225,-77.60566144,0
,163.263999,-77.59443518,0
,163.17403,-77.63098515,0
,163.1704247,-77.62491502,0
,163.2868218,-77.62037671,0
,163.1805322,-77.60558729,0
,163.0595165,-77.63914869,0
,163.2495123,-77.63223404,0
,163.2599614,-77.62183074,0
,163.0714094,-77.6374706,0
,163.0137958,-77.62387653,0
,163.136396,-77.63253651,0
,163.0590516,-77.62410851,0
,163.3179267,-77.61700906,0
,163.1398113,-77.5956243,0
,163.1073534,-77.64523168,0
,163.3381649,-77.61275444,0
,163.1959727,-77.6018173,0
,163.142008,-77.64843119,0
,163.1076138,-77.59839351,0
,163.2885908,-77.61302897,0
,163.2847715,-77.59737304,0
,163.1693379,-77.61418132,0
,163.1778951,-77.62779265,0
,163.1906349,-77.63896472,0
,163.1777625,-77.6338909,0
,163.1350395,-77.59645165,0
,163.0314324,-77.61733542,0
,163.2751095,-77.59913032,0
,163.3154542,-77.61132297,0
,163.1178754,-77.6436675,0
,163.2156706,-77.60306931,0
,163.1781871,-77.61502967,0
,163.247543,-77.61593979,0
,163.2054861,-77.61238438,0
,163.1649086,-77.63922461,0
,163.2006093,-77.63230941,0
,163.0931311,-77.60290387,0
,163.2995602,-77.59869943,0
,163.1890134,-77.61935849,0
,163.0756353,-77.59605835,0
,163.0077343,-77.62296786,0
,163.206998,-77.58579048,0
,163.1813335,-77.6372916,0
,163.1721077,-77.61990486,0
,163.1439962,-77.63174583,0
,163.0996973,-77.62324722,0
,163.1966763,-77.63834698,0
,163.2733315,-77.59856495,0
,163.1224428,-77.63154114,0
,163.1926595,-77.58620675,0
,163.2898992,-77.6197056,0
,163.3200608,-77.61476653,0
,163.122991,-77.61435648,0
